Wojewodztwo_Name,Powiat_MnpP_Name,Gmina_Name,URL_ID,Commission_Address_Raw,liczba_kart_otrzymanych,liczba_uprawnionych,liczba_kart_niewykorzystanych,liczba_kart_wydanych_lokal,liczba_pakietow_wyslanych,liczba_kart_wydanych_lacznie,liczba_glos_pelnnomocnik,liczba_glos_zaswiadczenie,liczba_kopert_zwrotnych,koperty_bez_oswiadczenia,koperty_oswiadczenie_niepodpisane,koperty_bez_koperty_na_karte,koperty_niezaklejona_koperta_na_karte,koperty_na_karte_wrzucone_do_urny,liczba_kart_wyjetych_z_urny,karty_z_kopert_korespondencyjnych,liczba_kart_niewaznych,liczba_kart_waznych,liczba_glosow_niewaznych,glosy_niewazne_przyczyna_A,glosy_niewazne_przyczyna_B,glosy_niewazne_przyczyna_C,liczba_glosow_waznych_na_kandydatow,Turnout_Percentage
Województwo zachodniopomorskie,Miasto na prawach powiatu Koszalin,,1499295,"Szpital Wojewodzki, ul. Tytusa Chaubinskiego 7, 75-581 Koszalin",453.0,140.0,326.0,127.0,0.0,127.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,0.0,127.0,2.0,1.0,1.0,,125.0,90.71428571428572
Województwo mazowieckie,Powiat otwocki,gm. Wiazowna,1480797,"Swietlica w Stefanowce, Stefanowka ul. Sowia 8, 05-462 Wiazowna",288.0,302.0,14.0,274.0,0.0,274.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,274.0,3.0,3.0,0.0,,271.0,90.72847682119205
Województwo zachodniopomorskie,Powiat koszalinski,gm. Mielno,1498655,"Szkoa Podstawowa im. Strazy Granicznej w Sarbinowie, ul. Nadmorska 27A, 76-034 Sarbinowo",2331.0,2398.0,154.0,2177.0,0.0,2177.0,1.0,1453.0,0.0,0.0,0.0,0.0,0.0,0.0,2177.0,0.0,1.0,2176.0,14.0,5.0,9.0,,2162.0,90.78398665554629
Województwo kujawsko-pomorskie,Powiat inowrocawski,m. Inowrocaw,1470218,"Sanatorium Uzdrowiskowe ""Przy Tezni"" im. dr. Jozefa Krzyminskiego SPZOZ, ul. Przy Stawku 12, 88-100 Inowrocaw",537.0,510.0,74.0,463.0,0.0,463.0,0.0,311.0,0.0,0.0,0.0,0.0,0.0,0.0,463.0,0.0,0.0,463.0,5.0,0.0,5.0,,458.0,90.7843137254902
Województwo mazowieckie,Warszawa,Wilanow,1483405,"Szkoa Podstawowa nr 400, ul. Os Krolewska 25, 02-972 Warszawa",1471.0,1558.0,57.0,1414.0,1.0,1415.0,1.0,74.0,1.0,0.0,0.0,0.0,0.0,1.0,1415.0,1.0,0.0,1415.0,16.0,4.0,12.0,,1399.0,90.82156611039794
Województwo mazowieckie,Powiat piaseczynski,gm. Konstancin-Jeziorna,1480859,"Centrum Kompleksowej Rehabilitacji Sp. z o. o, ul. Wacawa Gasiorowskiego 12/14, 05-510 Konstancin-Jeziorna",254.0,218.0,56.0,198.0,0.0,198.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,198.0,0.0,0.0,198.0,0.0,0.0,0.0,,198.0,90.82568807339447
Województwo dolnośląskie,Powiat zotoryjski,m. Zotoryja,1469223,"Wojewodzki Szpital Psychiatryczny w Zotoryi, ul. Szpitalna 9, 59-500 Zotoryja",129.0,77.0,59.0,70.0,0.0,70.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,70.0,1.0,1.0,0.0,,69.0,90.9090909090909
Województwo dolnośląskie,Powiat lwowecki,gm. Wlen,1468214,"Osrodek Rehabilitacyjny i Opiekunczy Zgromadzenia Siostr Sw. Elzbiety we Wleniu, ul. Jana Kazimierza 1, 59-610 Wlen",55.0,44.0,15.0,40.0,0.0,40.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,0.0,,40.0,90.9090909090909
Województwo pomorskie,Powiat pucki,gm. Wadysawowo,1488849,"Swietlica Stowarzyszenia ""BLIZA"", Chaupy ul. Kaperska 25, 84-120 Wadysawowo",1317.0,822.0,569.0,748.0,0.0,748.0,0.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,747.0,0.0,0.0,747.0,11.0,8.0,3.0,,736.0,90.99756690997567
Województwo podlaskie,Powiat augustowski,m. Augustow,1487028,"American Heart of Poland Centrum Sercowo-Naczyniowe w Augustowie, ul. Marii Konopnickiej 11, 16-300 Augustow",116.0,100.0,25.0,91.0,0.0,91.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,91.0,2.0,0.0,2.0,,89.0,91.0
Województwo wielkopolskie,Powiat pleszewski,gm. Gouchow,1496802,"Centrum Rehabilitacji Rolnikow Kasy Rolniczego Ubezpieczenia Spoecznego w Jedlcu, ul. Spacerowa 1, 63-322 Gouchow",203.0,179.0,40.0,163.0,0.0,163.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,0.0,0.0,163.0,3.0,2.0,1.0,,160.0,91.06145251396649
Województwo dolnośląskie,Miasto na prawach powiatu Jelenia Gora,,1469303,"SP ZOZ Sanatorium Uzdrowiskowe MSWiA ""Agat"", ul. Cervi 14, 58-560 Jelenia Gora",210.0,170.0,55.0,155.0,0.0,155.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0.0,155.0,0.0,0.0,0.0,,155.0,91.17647058823528
Województwo mazowieckie,Warszawa,Ursynow,1483318,"Zespo Szkolno Przedszkolny nr 12 (Przedszkole nr 394), ul. Jerzego Zaruby 7, 02-796 Warszawa",2094.0,2115.0,163.0,1930.0,0.0,1930.0,6.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,1931.0,0.0,0.0,1931.0,20.0,12.0,8.0,,1911.0,91.25295508274232
Województwo mazowieckie,Warszawa,Bemowo,1482729,"Dom Emeryta Wojskowego, ul. Pirenejska 5, 01-493 Warszawa",305.0,103.0,211.0,94.0,0.0,94.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,94.0,0.0,0.0,0.0,,94.0,91.2621359223301
Województwo podkarpackie,Miasto na prawach powiatu Tarnobrzeg,,1487007,"Dom im. Bogosawionej Matki Teresy z Kalkuty, ul. Zwierzyniecka 22B, 39-400 Tarnobrzeg",69.0,47.0,26.0,43.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,43.0,2.0,0.0,2.0,,41.0,91.48936170212764
Województwo pomorskie,Powiat wejherowski,m. Wejherowo,1489295,"Areszt Sledczy, ul. Jana III Sobieskiego 302, 84-200 Wejherowo",424.0,354.0,100.0,324.0,0.0,324.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,324.0,0.0,0.0,324.0,6.0,1.0,5.0,,318.0,91.52542372881356
Województwo mazowieckie,Warszawa,Biaoeka,1482752,"Szkoa Podstawowa nr 231, ul. Juranda ze Spychowa 10, 03-257 Warszawa",1492.0,1445.0,169.0,1323.0,1.0,1324.0,3.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,1324.0,1.0,0.0,1324.0,12.0,7.0,5.0,,1312.0,91.62629757785469
Województwo mazowieckie,Warszawa,Wilanow,1483393,"Przedszkole nr 424, ul. Jerzego Beniamina Flatta 7, 02-972 Warszawa",1130.0,1101.0,122.0,1008.0,1.0,1009.0,0.0,23.0,1.0,0.0,0.0,0.0,0.0,1.0,1009.0,1.0,0.0,1009.0,9.0,6.0,3.0,,1000.0,91.6439600363306
Województwo zachodniopomorskie,Powiat swidwinski,gm. Rabino,1499150,"Dom Pomocy Spoecznej w Modrzewcu, Modrzewiec 8, 78-331 Rabino",35.0,36.0,2.0,33.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,33.0,4.0,0.0,4.0,,29.0,91.66666666666666
Województwo dolnośląskie,Powiat kodzki,gm. Ladek-Zdroj,1467908,"Szpital Rehabilitacyjny ""Stanisaw"", ul. Wolnosci 2a, 57-540 Ladek-Zdroj",61.0,60.0,6.0,55.0,0.0,55.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,1.0,1.0,0.0,,54.0,91.66666666666666
Województwo lubelskie,Powiat puawski,gm. Zyrzyn,1473037,"Dom Pomocy Spoecznej, ul. Tysiaclecia 154A, 24-103 Zyrzyn",69.0,60.0,14.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,2.0,0.0,2.0,,53.0,91.66666666666666
Województwo mazowieckie,Powiat otwocki,gm. Karczew,1480772,"Dom Pomocy Spoecznej, ul. Anielin 1, 05-480 Karczew",24.0,24.0,2.0,22.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,22.0,1.0,0.0,1.0,,21.0,91.66666666666666
Województwo mazowieckie,Warszawa,Bemowo,1482683,"Budynek Studium Wychowania Fizycznego Wojskowej Akademii Technicznej, ul. Kartezjusza 1, 01-480 Warszawa",1499.0,1514.0,111.0,1388.0,0.0,1388.0,2.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,1388.0,0.0,1.0,1387.0,12.0,8.0,4.0,,1375.0,91.6776750330251
Województwo świętokrzyskie,Powiat konecki,gm. Staporkow,1493266,"Swietokrzyskie Centrum Rehabilitacji w Czarnieckiej Gorze, Czarniecka Gora 43, 26-220 Staporkow",139.0,109.0,39.0,100.0,0.0,100.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,,100.0,91.74311926605505
Województwo mazowieckie,Warszawa,Bemowo,1482692,"Hala Sportowa OSIR, ul. Obroncow Tobruku 40, 01-494 Warszawa",1411.0,1475.0,57.0,1354.0,1.0,1355.0,3.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,1355.0,1.0,0.0,1355.0,16.0,8.0,8.0,,1339.0,91.864406779661
Województwo mazowieckie,Warszawa,Ursynow,1483314,"Szkoa Podstawowa nr 16 budynek A, ul. Wilczy Do 4, 02-798 Warszawa",1913.0,1956.0,116.0,1797.0,2.0,1799.0,4.0,132.0,2.0,0.0,0.0,0.0,0.0,2.0,1799.0,2.0,0.0,1799.0,36.0,22.0,14.0,,1763.0,91.97341513292432
Województwo mazowieckie,Warszawa,Zoliborz,1483520,"Szkoa Podstawowa nr 396, ul. Anny German 5A, 01-794 Warszawa",2024.0,2087.0,106.0,1918.0,3.0,1921.0,0.0,27.0,2.0,0.0,0.0,0.0,0.0,2.0,1920.0,2.0,2.0,1918.0,23.0,12.0,11.0,,1895.0,92.04599904168664
Województwo mazowieckie,Warszawa,Wola,1483463,"Zespo Poradni Psychologiczno-Pedagogicznych nr 1, ul. Zawiszy 13, 01-167 Warszawa",2686.0,2755.0,149.0,2537.0,0.0,2537.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,2537.0,0.0,0.0,2537.0,34.0,19.0,15.0,,2503.0,92.08711433756804
Województwo śląskie,Powiat lubliniecki,gm. Herby,1490482,"Zakad Karny w Herbach, ul. Krotka 28, 42-284 Herby",412.0,331.0,107.0,305.0,0.0,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,305.0,6.0,3.0,3.0,,299.0,92.1450151057402
Województwo pomorskie,Powiat supski,m. Ustka,1488914,"Dom Kultury, ul. Czerwonych Kosynierow 19, 76-270 Ustka",2081.0,2000.0,241.0,1840.0,3.0,1843.0,7.0,425.0,3.0,0.0,0.0,0.0,0.0,3.0,1843.0,3.0,0.0,1843.0,17.0,7.0,10.0,,1826.0,92.15
Województwo śląskie,Miasto na prawach powiatu Piekary Slaskie,,1492195,"Szpital Miejski pw. Sw. ukasza, ul. Szpitalna 11, 41-940 Piekary Slaskie",112.0,51.0,65.0,47.0,0.0,47.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,47.0,2.0,0.0,2.0,,45.0,92.15686274509804
Województwo świętokrzyskie,Powiat buski,gm. Busko-Zdroj,1492737,"21 Wojskowy Szpital Uzdrowiskowo-Rehabilitacyjny SP ZOZ w Busku-Zdroju, ul. Feliksa Rzewuskiego 8, 28-100 Busko-Zdroj",365.0,283.0,104.0,261.0,0.0,261.0,0.0,166.0,0.0,0.0,0.0,0.0,0.0,0.0,261.0,0.0,0.0,261.0,2.0,2.0,0.0,,259.0,92.226148409894
Województwo zachodniopomorskie,Powiat sawienski,gm. Darowo,1498890,"Szkoa Podstawowa im. Ratownikow Morskich, ul. Darowska 6, 76-156 Dabki",2335.0,2436.0,88.0,2247.0,0.0,2247.0,0.0,1535.0,0.0,0.0,0.0,0.0,0.0,0.0,2246.0,0.0,0.0,2246.0,10.0,5.0,5.0,,2236.0,92.24137931034484
Województwo kujawsko-pomorskie,Powiat aleksandrowski,m. Ciechocinek,1469768,"Samodzielny Publiczny Zakad Opieki Zdrowotnej Sanatorium Uzdrowiskowe Ministerstwa Spraw Wewnetrznych i Administracji ORION w Ciechocinku, ul. Warzelniana 1, 87-720 Ciechocinek",335.0,271.0,86.0,250.0,0.0,250.0,0.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,250.0,1.0,1.0,0.0,,249.0,92.25092250922508
Województwo opolskie,Powiat gubczycki,gm. Gubczyce,1484197,"Dom Pomocy Spoecznej w Klisinie Filia w Gubczycach, ul. Dworcowa 10, 48-100 Gubczyce",34.0,26.0,10.0,24.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,0.0,,24.0,92.3076923076923
Województwo śląskie,Miasto na prawach powiatu Katowice,,1492106,"Areszt Sledczy Katowice, ul. Mikoowska 10A, 40-067 Katowice",440.0,352.0,116.0,325.0,0.0,325.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,325.0,0.0,0.0,325.0,7.0,1.0,6.0,,318.0,92.32954545454544
Województwo zachodniopomorskie,Powiat koobrzeski,gm. Koobrzeg,1498602,"Szkoa Podstawowa im. Jana Pawa II, ul. Sportowa 27, 78-131 Dzwirzyno",2372.0,2399.0,156.0,2216.0,0.0,2216.0,0.0,1608.0,0.0,0.0,0.0,0.0,0.0,0.0,2216.0,0.0,0.0,2216.0,6.0,3.0,3.0,,2210.0,92.37182159233014
Województwo warmińsko-mazurskie,Miasto na prawach powiatu Olsztyn,,1495270,"Szpital Rehabilitacji Medycznej Accessmedica, ul. Batycka 89, 10-175 Olsztyn",53.0,53.0,3.0,49.0,0.0,49.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,49.0,0.0,0.0,0.0,,49.0,92.45283018867924
Województwo pomorskie,Miasto na prawach powiatu Gdansk,,1489625,"Spoeczny Dom Studenta, Gdansk ul. Debowa 7, 80-204 Gdansk 6",267.0,253.0,33.0,234.0,0.0,234.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,234.0,1.0,0.0,1.0,,233.0,92.4901185770751
Województwo pomorskie,Powiat pucki,gm. Krokowa,1488873,"Rybaczowka, Debki ul. Plazowa 2, 84-110 Krokowa",806.0,697.0,161.0,645.0,0.0,645.0,0.0,287.0,0.0,0.0,0.0,0.0,0.0,0.0,645.0,0.0,0.0,645.0,4.0,2.0,2.0,,641.0,92.53945480631278
Województwo dolnośląskie,Powiat kodzki,m. Kudowa-Zdroj,1467839,"""Zespo Opieki Zdrowotnej"" w Kodzku (Szpital Uzdrowiskowo-Rehabilitacyjny w Kudowie-Zdroju), ul. Zdrojowa 36c, 57-350 Kudowa-Zdroj",174.0,175.0,12.0,162.0,0.0,162.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,0.0,162.0,0.0,0.0,0.0,,162.0,92.57142857142856
Województwo mazowieckie,Warszawa,Srodmiescie,1483177,"Szpital Kliniczny im. Ksieznej Anny Mazowieckiej, ul. Karowa 2, 00-315 Warszawa",134.0,41.0,96.0,38.0,0.0,38.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,38.0,2.0,0.0,2.0,,36.0,92.6829268292683
Województwo mazowieckie,Warszawa,Wola,1483505,"Centrum Medyczne ""Zelazna"" Sp. z o.o., ul. Zelazna 90, 01-004 Warszawa",107.0,55.0,56.0,51.0,0.0,51.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,0.0,,51.0,92.72727272727272
Województwo dolnośląskie,Powiat kamiennogorski,m. Kamienna Gora,1467777,"Powiatowe Centrum Zdrowia w Kamiennej Gorze Sp. z o. o., ul. Bohaterow Getta 10, 58-400 Kamienna Gora",64.0,14.0,51.0,13.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,13.0,1.0,0.0,1.0,,12.0,92.85714285714286
Województwo śląskie,Powiat pszczynski,gm. Goczakowice-Zdroj,1490650,"Szpital Reumatologiczno-Rehabilitacyjny, ul. Uzdrowiskowa 55, 43-230 Goczakowice-Zdroj",398.0,295.0,124.0,274.0,0.0,274.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,274.0,0.0,0.0,274.0,0.0,0.0,0.0,,274.0,92.8813559322034
Województwo mazowieckie,Miasto na prawach powiatu Radom,,1482630,"Samodzielny Wojewodzki Publiczny Zespo Zakadow Psychiatrycznej Opieki Zdrowotnej im. dr. Barbary Borzym, ul. Krychnowicka 1, 26-607 Radom",113.0,115.0,6.0,107.0,0.0,107.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,107.0,1.0,0.0,1.0,,106.0,93.04347826086956
Województwo warmińsko-mazurskie,Powiat ketrzynski,m. Ketrzyn,1494388,"Szpital Powiatowy w Ketrzynie, ul. Marii Curie-Skodowskiej 2, 11-400 Ketrzyn",80.0,29.0,53.0,27.0,0.0,27.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,27.0,1.0,0.0,1.0,,26.0,93.10344827586206
Województwo mazowieckie,Warszawa,Ursynow,1483306,"Przedszkole nr 267, ul. Witolda Macuzynskiego 4, 02-793 Warszawa",1328.0,1379.0,44.0,1284.0,0.0,1284.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.0,0.0,0.0,1284.0,13.0,8.0,5.0,,1271.0,93.11094996374185
Województwo zachodniopomorskie,Powiat sawienski,gm. Postomino,1498917,"Szkoa Podstawowa w Jarosawcu, ul. Batycka 65B, 76-107 Jarosawiec",2455.0,2174.0,430.0,2025.0,0.0,2025.0,1.0,1445.0,0.0,0.0,0.0,0.0,0.0,0.0,2025.0,0.0,0.0,2025.0,11.0,6.0,5.0,,2014.0,93.14627414903404
Województwo wielkopolskie,Miasto na prawach powiatu Kalisz,,1497781,"Oddzia Zewnetrzny w Kaliszu Aresztu Sledczego w Ostrowie Wielkopolskim, ul. Wrocawska 193 - 195 (wejscie od ul. 29 Puku Piechoty), 62-800 Kalisz",71.0,59.0,16.0,55.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,55.0,2.0,1.0,1.0,,53.0,93.22033898305084
Województwo śląskie,Miasto na prawach powiatu Gliwice,,1491862,"Szpital Miejski nr 4 w Gliwicach Sp. z o.o., ul. Kozielska 8, 44-100 Gliwice",71.0,15.0,57.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,,14.0,93.33333333333331
Województwo podlaskie,Miasto na prawach powiatu Biaystok,,1488011,"Dom Pomocy Spoecznej Zgromadzenia Siostr Franciszkanek od Cierpiacych, ul. Proletariacka 8, 15-449 Biaystok",25.0,15.0,11.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,14.0,0.0,0.0,0.0,,14.0,93.33333333333331
Województwo podlaskie,Miasto na prawach powiatu Biaystok,,1488003,"Uniwersytecki Szpital Kliniczny, Klinika Chirurgii Szczekowo-Twarzowej, ul. M. Curie-Skodowskiej 24A, 15-278 Biaystok",222.0,77.0,150.0,72.0,0.0,72.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,72.0,1.0,0.0,1.0,,71.0,93.5064935064935
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1494703,"Szpital Powiatowy im. Jana Mikulicza w Biskupcu, ul. Armii Krajowej 8, 11-300 Biskupiec",176.0,62.0,118.0,58.0,0.0,58.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,0.0,,58.0,93.5483870967742
Województwo zachodniopomorskie,Powiat swidwinski,gm. Poczyn-Zdroj,1499144,"Uzdrowisko Poczyn Grupa PGU S. A. -Kawiarnia Gryf, ul. Solankowa 8, 78-320 Poczyn-Zdroj",823.0,670.0,196.0,627.0,0.0,627.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,0.0,0.0,627.0,4.0,2.0,2.0,,623.0,93.5820895522388
Województwo łódzkie,Miasto na prawach powiatu odz,,1476643,"Wojewodzkie Wielospecjalistyczne Centrum Onkologii i Traumatologii im. M. Kopernika w odzi Osrodek Wczesnej Rehabilitacji Kardiologicznej, ul. Popioy 40, 93-438 odz",52.0,47.0,8.0,44.0,0.0,44.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,44.0,1.0,1.0,0.0,,43.0,93.61702127659576
Województwo dolnośląskie,Powiat karkonoski,m. Kowary,1467721,"Wojewodzkie Centrum Szpitalne Kotliny Jeleniogorskiej Jednostka Zamiejscowa Wysoka aka, ul. Sanatoryjna 27, 58-530 Kowary",98.0,48.0,53.0,45.0,0.0,45.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,0.0,45.0,0.0,0.0,0.0,,45.0,93.75
Województwo lubelskie,Powiat puawski,gm. Naeczow,1473010,"Samodzielny Publiczny Psychiatryczny Zakad Opiekunczo-Leczniczy w Celejowie Oddzia IV w Naeczowie, ul. Lipowa 37, 24-150 Naeczow",41.0,32.0,11.0,30.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,30.0,1.0,1.0,0.0,,29.0,93.75
Województwo kujawsko-pomorskie,Miasto na prawach powiatu Bydgoszcz,,1471440,"Dom Studenta Politechniki Bydgoskiej im. Jana i Jedrzeja Sniadeckich, ul. Aleje Prof. Sylwestra Kaliskiego 12-14, 85-796 Bydgoszcz",677.0,81.0,601.0,76.0,0.0,76.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,76.0,3.0,1.0,2.0,,73.0,93.82716049382717
Województwo mazowieckie,Warszawa,Zoliborz,1483521,"Szkoa Podstawowa nr 396, ul. Anny German 5A, 01-794 Warszawa",2046.0,2139.0,39.0,2007.0,0.0,2007.0,1.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,2007.0,0.0,0.0,2007.0,15.0,11.0,4.0,,1992.0,93.8288920056101
Województwo śląskie,Powiat cieszynski,gm. Istebna,1490103,"Wojewodzkie Centrum Pediatrii ""Kubalonka"" w Istebnej, Istebna 500, 43-470 Istebna",65.0,65.0,4.0,61.0,0.0,61.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,61.0,1.0,0.0,1.0,,60.0,93.84615384615384
Województwo opolskie,Powiat namysowski,gm. Pokoj,1484465,"Stobrawskie Centrum Medyczne Sp. z o. o. z siedziba w Kup-Szpital w Pokoju, ul. Namysowska 22, 46-034 Pokoj",87.0,66.0,25.0,62.0,0.0,62.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,62.0,1.0,0.0,1.0,,61.0,93.93939393939394
Województwo dolnośląskie,Powiat dzierzoniowski,gm. Dzierzoniow,1467551,"Areszt Sledczy w Dzierzoniowie. Oddzia zewnetrzny. Biuro Wychowawcy, ul. Botnista 12, 58-241 Piawa Dolna",140.0,119.0,28.0,112.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,0.0,112.0,3.0,0.0,3.0,,109.0,94.11764705882352
Województwo kujawsko-pomorskie,Powiat nakielski,gm. Nako nad Notecia,1470527,"Zakad Karny w Potulicach Oddzia Zewnetrzny, ul. Dziakowa 6, 89-120 Potulice",163.0,138.0,33.0,130.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,130.0,2.0,1.0,1.0,,128.0,94.20289855072464
Województwo kujawsko-pomorskie,Miasto na prawach powiatu Torun,,1471615,"Wojewodzki Szpital Zespolony-Szpital Specjalistyczny dla Dzieci i Dorosych, ul. Konstytucji 3 Maja 42, 87-100 Torun",49.0,18.0,32.0,17.0,0.0,17.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,17.0,0.0,0.0,0.0,,17.0,94.44444444444444
Województwo podkarpackie,Powiat stalowowolski,m. Stalowa Wola,1486599,"Szpital Specjalistyczny SANUS, ul. Wojska Polskiego 5, 37-450 Stalowa Wola",103.0,55.0,51.0,52.0,0.0,52.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,52.0,0.0,0.0,0.0,,52.0,94.54545454545456
Województwo śląskie,Powiat lubliniecki,gm. Kochanowice,1490491,"Samodzielny Publiczny Wojewodzki Szpital Chirurgii Urazowej im. dr. Janusza Daaba w Piekarach Slaskich Oddzia Rehabilitacyjny, Kochcice ul. Zamkowa 1, 42-713 Kochanowice",102.0,92.0,15.0,87.0,0.0,87.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,0.0,87.0,1.0,0.0,1.0,,86.0,94.56521739130434
Województwo wielkopolskie,Powiat koscianski,gm. Smigiel,1496140,"Wielkopolskie Centrum Neuropsychiatryczne im. Oskara Bielawskiego w Koscianie, Zakad Psychiatryczny Leczenia Uzaleznien i Rehabilitacji, Oddzia Psychiatryczny Woniesc, Woniesc 48, 64-030 Smigiel",47.0,37.0,12.0,35.0,0.0,35.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,35.0,0.0,0.0,0.0,,35.0,94.5945945945946
Województwo małopolskie,Miasto na prawach powiatu Krakow,,1479365,"Centrum Medyczne Ujastek sp. z o.o., ul. Ujastek 3, 31-752 Krakow",97.0,56.0,44.0,53.0,0.0,53.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,53.0,2.0,2.0,0.0,,51.0,94.64285714285714
Województwo mazowieckie,Warszawa,Bemowo,1482723,"Bemowski Osrodek Piki Noznej, ul. Obroncow Tobruku 11, 01-494 Warszawa",306.0,263.0,57.0,249.0,0.0,249.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,249.0,0.0,0.0,249.0,4.0,2.0,2.0,,245.0,94.6768060836502
Województwo zachodniopomorskie,Miasto na prawach powiatu Swinoujscie,,1499536,"""Uzdrowiska Swinoujscie"" S. A. - ""Swarozyc"", ul. Emilii Gierczak 1, 72-600 Swinoujscie",1655.0,1677.0,67.0,1588.0,0.0,1588.0,0.0,1172.0,0.0,0.0,0.0,0.0,0.0,0.0,1588.0,0.0,0.0,1588.0,7.0,1.0,6.0,,1581.0,94.69290399522956
