Wojewodztwo_Name,Powiat_MnpP_Name,Gmina_Name,URL_ID,R1_Total_Valid_Votes_Station,R2_Total_Valid_Votes_Station,Expected_Nawrocki_R2,Actual_NAWROCKI Karol Tadeusz_R2,Diff_Nawrocki,Expected_Trzaskowski_R2,Actual_TRZASKOWSKI Rafa Kazimierz_R2,Diff_Trzaskowski
Województwo warmińsko-mazurskie,Powiat mragowski,gm. Sorkwity,1435958,16.0,0.0,5.83,0.0,-5.83,10.17,0.0,-10.17
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Janowiec Koscielny,1429433,330.0,0.0,210.44,0.0,-210.44,119.56,0.0,-119.56
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Janowiec Koscielny,1429434,316.0,0.0,249.2,0.0,-249.2,66.8,0.0,-66.8
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Janowiec Koscielny,1429435,237.0,0.0,192.19,0.0,-192.19,44.81,0.0,-44.81
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Janowiec Koscielny,1429436,261.0,0.0,198.98,0.0,-198.98,62.02,0.0,-62.02
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Janowiec Koscielny,1429437,180.0,0.0,123.15,0.0,-123.15,56.85,0.0,-56.85
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Janowo,1429438,268.0,0.0,185.97,0.0,-185.97,82.03,0.0,-82.03
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Janowo,1429439,287.0,0.0,222.68,0.0,-222.68,64.32,0.0,-64.32
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Janowo,1429440,433.0,0.0,269.58,0.0,-269.58,163.42,0.0,-163.42
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Janowo,1429441,121.0,0.0,89.9,0.0,-89.9,31.1,0.0,-31.1
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Kozowo,1429442,266.0,0.0,156.29,0.0,-156.29,109.71,0.0,-109.71
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Kozowo,1429443,274.0,0.0,137.25,0.0,-137.25,136.75,0.0,-136.75
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Kozowo,1429444,370.0,0.0,263.29,0.0,-263.29,106.71,0.0,-106.71
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Kozowo,1429445,165.0,0.0,127.27,0.0,-127.27,37.73,0.0,-37.73
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Kozowo,1429446,268.0,0.0,168.61,0.0,-168.61,99.39,0.0,-99.39
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Kozowo,1429447,238.0,0.0,184.35,0.0,-184.35,53.65,0.0,-53.65
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Kozowo,1429448,215.0,0.0,145.92,0.0,-145.92,69.08,0.0,-69.08
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Kozowo,1429449,171.0,0.0,108.95,0.0,-108.95,62.05,0.0,-62.05
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Kozowo,1429450,167.0,0.0,134.12,0.0,-134.12,32.88,0.0,-32.88
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429451,794.0,0.0,414.04,0.0,-414.04,379.96,0.0,-379.96
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429452,493.0,0.0,280.0,0.0,-280.0,213.01,0.0,-213.01
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429453,540.0,0.0,292.17,0.0,-292.17,247.83,0.0,-247.83
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429454,680.0,0.0,323.04,0.0,-323.04,356.96,0.0,-356.96
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429455,890.0,0.0,418.09,0.0,-418.09,471.91,0.0,-471.91
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429456,741.0,0.0,387.83,0.0,-387.83,353.17,0.0,-353.17
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429457,571.0,0.0,319.33,0.0,-319.33,251.67,0.0,-251.67
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429458,624.0,0.0,347.32,0.0,-347.32,276.68,0.0,-276.68
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429459,703.0,0.0,334.45,0.0,-334.45,368.55,0.0,-368.55
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429460,452.0,0.0,251.12,0.0,-251.12,200.88,0.0,-200.88
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429461,184.0,0.0,104.34,0.0,-104.34,79.66,0.0,-79.66
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429462,511.0,0.0,279.25,0.0,-279.25,231.75,0.0,-231.75
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429463,250.0,0.0,180.93,0.0,-180.93,69.07,0.0,-69.07
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429464,696.0,0.0,385.4,0.0,-385.4,310.6,0.0,-310.6
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429465,156.0,0.0,95.14,0.0,-95.14,60.86,0.0,-60.86
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429466,181.0,0.0,83.42,0.0,-83.42,97.58,0.0,-97.58
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429467,179.0,0.0,143.94,0.0,-143.94,35.06,0.0,-35.06
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429468,174.0,0.0,123.02,0.0,-123.02,50.98,0.0,-50.98
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1429469,307.0,0.0,206.15,0.0,-206.15,100.85,0.0,-100.85
Województwo warmińsko-mazurskie,Powiat nidzicki,gm. Nidzica,1435959,27.0,0.0,13.9,0.0,-13.9,13.1,0.0,-13.1
Województwo warmińsko-mazurskie,Powiat nowomiejski,m. Nowe Miasto Lubawskie,1429470,488.0,0.0,233.94,0.0,-233.94,254.06,0.0,-254.06
Województwo warmińsko-mazurskie,Powiat nowomiejski,m. Nowe Miasto Lubawskie,1429471,836.0,0.0,410.14,0.0,-410.14,425.86,0.0,-425.86
Województwo warmińsko-mazurskie,Powiat nowomiejski,m. Nowe Miasto Lubawskie,1429472,1099.0,0.0,563.7,0.0,-563.7,535.3,0.0,-535.3
Województwo warmińsko-mazurskie,Powiat nowomiejski,m. Nowe Miasto Lubawskie,1429473,919.0,0.0,428.1,0.0,-428.1,490.9,0.0,-490.9
Województwo warmińsko-mazurskie,Powiat nowomiejski,m. Nowe Miasto Lubawskie,1429474,569.0,0.0,269.9,0.0,-269.9,299.1,0.0,-299.1
Województwo warmińsko-mazurskie,Powiat nowomiejski,m. Nowe Miasto Lubawskie,1429475,787.0,0.0,388.9,0.0,-388.9,398.1,0.0,-398.1
Województwo warmińsko-mazurskie,Powiat nowomiejski,m. Nowe Miasto Lubawskie,1435960,6.0,0.0,4.16,0.0,-4.16,1.84,0.0,-1.84
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429476,516.0,0.0,297.39,0.0,-297.39,218.61,0.0,-218.61
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429477,424.0,0.0,233.55,0.0,-233.55,190.45,0.0,-190.45
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429478,463.0,0.0,334.46,0.0,-334.46,128.54,0.0,-128.54
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429479,417.0,0.0,222.78,0.0,-222.78,194.22,0.0,-194.22
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429480,309.0,0.0,218.6,0.0,-218.6,90.4,0.0,-90.4
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429481,124.0,0.0,82.43,0.0,-82.43,41.57,0.0,-41.57
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429482,256.0,0.0,175.06,0.0,-175.06,80.94,0.0,-80.94
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429483,272.0,0.0,190.56,0.0,-190.56,81.44,0.0,-81.44
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429484,316.0,0.0,177.89,0.0,-177.89,138.11,0.0,-138.11
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429485,145.0,0.0,107.94,0.0,-107.94,37.06,0.0,-37.06
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429486,110.0,0.0,79.02,0.0,-79.02,30.98,0.0,-30.98
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429487,118.0,0.0,74.39,0.0,-74.39,43.61,0.0,-43.61
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429488,127.0,0.0,80.47,0.0,-80.47,46.53,0.0,-46.53
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Biskupiec,1429489,265.0,0.0,163.69,0.0,-163.69,101.3,0.0,-101.3
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429490,536.0,0.0,366.11,0.0,-366.11,169.89,0.0,-169.89
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429491,141.0,0.0,90.19,0.0,-90.19,50.81,0.0,-50.81
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429492,121.0,0.0,93.9,0.0,-93.9,27.1,0.0,-27.1
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429493,388.0,0.0,274.52,0.0,-274.52,113.48,0.0,-113.48
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429494,240.0,0.0,192.17,0.0,-192.17,47.83,0.0,-47.83
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429495,507.0,0.0,363.54,0.0,-363.54,143.46,0.0,-143.46
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429496,188.0,0.0,144.16,0.0,-144.16,43.84,0.0,-43.84
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429497,183.0,0.0,141.43,0.0,-141.43,41.57,0.0,-41.57
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429498,138.0,0.0,88.9,0.0,-88.9,49.1,0.0,-49.1
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429499,131.0,0.0,97.38,0.0,-97.38,33.62,0.0,-33.62
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429500,174.0,0.0,134.33,0.0,-134.33,39.67,0.0,-39.67
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Grodziczno,1429501,154.0,0.0,115.46,0.0,-115.46,38.54,0.0,-38.54
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429502,405.0,0.0,294.85,0.0,-294.85,110.15,0.0,-110.15
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429503,719.0,0.0,439.66,0.0,-439.66,279.34,0.0,-279.34
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429504,566.0,0.0,388.28,0.0,-388.28,177.72,0.0,-177.72
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429505,368.0,0.0,239.74,0.0,-239.74,128.26,0.0,-128.26
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429506,766.0,0.0,434.33,0.0,-434.33,331.67,0.0,-331.67
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429507,127.0,0.0,92.11,0.0,-92.11,34.89,0.0,-34.89
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429508,130.0,0.0,105.38,0.0,-105.38,24.62,0.0,-24.62
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429509,191.0,0.0,138.51,0.0,-138.51,52.49,0.0,-52.49
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429510,152.0,0.0,90.93,0.0,-90.93,61.07,0.0,-61.07
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429511,186.0,0.0,132.71,0.0,-132.71,53.29,0.0,-53.29
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429512,190.0,0.0,148.61,0.0,-148.61,41.39,0.0,-41.39
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429513,213.0,0.0,158.92,0.0,-158.92,54.08,0.0,-54.08
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Kurzetnik,1429514,176.0,0.0,105.56,0.0,-105.56,70.44,0.0,-70.44
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429515,314.0,0.0,180.35,0.0,-180.35,133.65,0.0,-133.65
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429516,726.0,0.0,455.58,0.0,-455.58,270.42,0.0,-270.42
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429517,590.0,0.0,367.45,0.0,-367.45,222.55,0.0,-222.55
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429518,271.0,0.0,167.68,0.0,-167.68,103.32,0.0,-103.32
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429519,272.0,0.0,180.1,0.0,-180.1,91.9,0.0,-91.9
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429520,337.0,0.0,171.36,0.0,-171.36,165.64,0.0,-165.64
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429521,290.0,0.0,202.64,0.0,-202.64,87.36,0.0,-87.36
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429522,268.0,0.0,177.42,0.0,-177.42,90.58,0.0,-90.58
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429523,142.0,0.0,96.28,0.0,-96.28,45.72,0.0,-45.72
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429524,173.0,0.0,97.29,0.0,-97.29,75.71,0.0,-75.71
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429525,113.0,0.0,68.45,0.0,-68.45,44.55,0.0,-44.55
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429526,107.0,0.0,70.31,0.0,-70.31,36.69,0.0,-36.69
Województwo warmińsko-mazurskie,Powiat nowomiejski,gm. Nowe Miasto Lubawskie,1429527,115.0,0.0,84.66,0.0,-84.66,30.34,0.0,-30.34
Województwo warmińsko-mazurskie,Powiat olecki,gm. Kowale Oleckie,1429528,155.0,0.0,113.31,0.0,-113.31,41.69,0.0,-41.69
Województwo warmińsko-mazurskie,Powiat olecki,gm. Kowale Oleckie,1429529,400.0,0.0,230.87,0.0,-230.87,169.13,0.0,-169.13
Województwo warmińsko-mazurskie,Powiat olecki,gm. Kowale Oleckie,1429530,268.0,0.0,140.71,0.0,-140.71,127.29,0.0,-127.29
Województwo warmińsko-mazurskie,Powiat olecki,gm. Kowale Oleckie,1429531,328.0,0.0,237.94,0.0,-237.94,90.06,0.0,-90.06
Województwo warmińsko-mazurskie,Powiat olecki,gm. Kowale Oleckie,1429532,368.0,0.0,223.05,0.0,-223.05,144.95,0.0,-144.95
Województwo warmińsko-mazurskie,Powiat olecki,gm. Kowale Oleckie,1435961,30.0,0.0,15.39,0.0,-15.39,14.61,0.0,-14.61
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429533,752.0,0.0,396.96,0.0,-396.96,355.04,0.0,-355.04
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429534,733.0,0.0,369.83,0.0,-369.83,363.17,0.0,-363.17
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429535,823.0,0.0,409.45,0.0,-409.45,413.55,0.0,-413.55
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429536,689.0,0.0,337.04,0.0,-337.04,351.96,0.0,-351.96
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429537,730.0,0.0,403.62,0.0,-403.62,326.38,0.0,-326.38
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429538,749.0,0.0,389.38,0.0,-389.38,359.62,0.0,-359.62
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429539,554.0,0.0,306.21,0.0,-306.21,247.79,0.0,-247.79
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429540,236.0,0.0,130.94,0.0,-130.94,105.06,0.0,-105.06
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429541,772.0,0.0,420.26,0.0,-420.26,351.74,0.0,-351.74
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429542,637.0,0.0,292.13,0.0,-292.13,344.87,0.0,-344.87
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429543,361.0,0.0,223.85,0.0,-223.85,137.15,0.0,-137.15
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429544,170.0,0.0,100.13,0.0,-100.13,69.87,0.0,-69.87
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429545,233.0,0.0,155.42,0.0,-155.42,77.58,0.0,-77.58
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429546,325.0,0.0,228.39,0.0,-228.39,96.61,0.0,-96.61
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429547,451.0,0.0,294.31,0.0,-294.31,156.69,0.0,-156.69
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429548,305.0,0.0,177.94,0.0,-177.94,127.06,0.0,-127.06
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1429549,224.0,0.0,145.39,0.0,-145.39,78.61,0.0,-78.61
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1435962,12.0,0.0,4.18,0.0,-4.18,7.82,0.0,-7.82
Województwo warmińsko-mazurskie,Powiat olecki,gm. Olecko,1435963,8.0,0.0,7.0,0.0,-7.0,1.0,0.0,-1.0
Województwo warmińsko-mazurskie,Powiat olecki,gm. Swietajno,1429550,521.0,0.0,302.8,0.0,-302.8,218.2,0.0,-218.2
Województwo warmińsko-mazurskie,Powiat olecki,gm. Swietajno,1429551,205.0,0.0,119.21,0.0,-119.21,85.79,0.0,-85.79
Województwo warmińsko-mazurskie,Powiat olecki,gm. Swietajno,1429552,210.0,0.0,128.29,0.0,-128.29,81.71,0.0,-81.71
Województwo warmińsko-mazurskie,Powiat olecki,gm. Swietajno,1429553,205.0,0.0,129.76,0.0,-129.76,75.24,0.0,-75.24
Województwo warmińsko-mazurskie,Powiat olecki,gm. Swietajno,1429554,197.0,0.0,119.24,0.0,-119.24,77.76,0.0,-77.76
Województwo warmińsko-mazurskie,Powiat olecki,gm. Wieliczki,1429555,302.0,0.0,175.68,0.0,-175.68,126.32,0.0,-126.32
Województwo warmińsko-mazurskie,Powiat olecki,gm. Wieliczki,1429556,264.0,0.0,187.77,0.0,-187.77,76.23,0.0,-76.23
Województwo warmińsko-mazurskie,Powiat olecki,gm. Wieliczki,1429557,208.0,0.0,145.11,0.0,-145.11,62.89,0.0,-62.89
Województwo warmińsko-mazurskie,Powiat olecki,gm. Wieliczki,1429558,296.0,0.0,230.39,0.0,-230.39,65.61,0.0,-65.61
Województwo warmińsko-mazurskie,Powiat olecki,gm. Wieliczki,1429559,201.0,0.0,134.96,0.0,-134.96,66.04,0.0,-66.04
Województwo warmińsko-mazurskie,Powiat olecki,gm. Wieliczki,1435964,10.0,0.0,8.38,0.0,-8.38,1.62,0.0,-1.62
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429560,552.0,0.0,273.84,0.0,-273.84,278.16,0.0,-278.16
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429561,451.0,0.0,219.4,0.0,-219.4,231.6,0.0,-231.6
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429562,661.0,0.0,262.86,0.0,-262.86,398.14,0.0,-398.14
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429563,668.0,0.0,300.27,0.0,-300.27,367.73,0.0,-367.73
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429564,354.0,0.0,169.26,0.0,-169.26,184.74,0.0,-184.74
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429565,603.0,0.0,280.21,0.0,-280.21,322.79,0.0,-322.79
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429566,378.0,0.0,179.76,0.0,-179.76,198.24,0.0,-198.24
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429567,213.0,0.0,128.32,0.0,-128.32,84.68,0.0,-84.68
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429568,212.0,0.0,127.75,0.0,-127.75,84.25,0.0,-84.25
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429569,373.0,0.0,204.47,0.0,-204.47,168.53,0.0,-168.53
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429570,691.0,0.0,366.81,0.0,-366.81,324.19,0.0,-324.19
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429571,393.0,0.0,171.66,0.0,-171.66,221.34,0.0,-221.34
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429572,134.0,0.0,65.41,0.0,-65.41,68.59,0.0,-68.59
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429573,319.0,0.0,173.43,0.0,-173.43,145.57,0.0,-145.57
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429574,462.0,0.0,165.24,0.0,-165.24,296.75,0.0,-296.75
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429575,922.0,0.0,325.97,0.0,-325.97,596.03,0.0,-596.03
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429576,463.0,0.0,208.51,0.0,-208.51,254.49,0.0,-254.49
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429577,233.0,0.0,111.63,0.0,-111.63,121.37,0.0,-121.37
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1429578,249.0,0.0,124.55,0.0,-124.55,124.45,0.0,-124.45
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1435965,33.0,0.0,19.66,0.0,-19.66,13.34,0.0,-13.34
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1435966,421.0,0.0,86.35,0.0,-86.35,334.65,0.0,-334.65
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Barczewo,1435967,2.0,0.0,1.0,0.0,-1.0,1.0,0.0,-1.0
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429579,574.0,0.0,245.5,0.0,-245.5,328.5,0.0,-328.5
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429580,588.0,0.0,258.75,0.0,-258.75,329.25,0.0,-329.25
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429581,530.0,0.0,228.82,0.0,-228.82,301.18,0.0,-301.18
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429582,406.0,0.0,159.08,0.0,-159.08,246.92,0.0,-246.92
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429583,498.0,0.0,199.38,0.0,-199.38,298.62,0.0,-298.62
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429584,441.0,0.0,169.07,0.0,-169.07,271.93,0.0,-271.93
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429585,784.0,0.0,323.06,0.0,-323.06,460.94,0.0,-460.94
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429586,769.0,0.0,306.56,0.0,-306.56,462.44,0.0,-462.44
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429587,145.0,0.0,71.32,0.0,-71.32,73.68,0.0,-73.68
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429588,542.0,0.0,297.68,0.0,-297.68,244.32,0.0,-244.32
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429589,156.0,0.0,75.14,0.0,-75.14,80.86,0.0,-80.86
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429590,112.0,0.0,57.09,0.0,-57.09,54.91,0.0,-54.91
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429591,128.0,0.0,84.34,0.0,-84.34,43.66,0.0,-43.66
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429592,120.0,0.0,58.95,0.0,-58.95,61.05,0.0,-61.05
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429593,229.0,0.0,137.22,0.0,-137.22,91.78,0.0,-91.78
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429594,161.0,0.0,85.34,0.0,-85.34,75.66,0.0,-75.66
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429595,143.0,0.0,79.83,0.0,-79.83,63.17,0.0,-63.17
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429596,154.0,0.0,109.02,0.0,-109.02,44.98,0.0,-44.98
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429597,221.0,0.0,140.78,0.0,-140.78,80.22,0.0,-80.22
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429598,163.0,0.0,76.28,0.0,-76.28,86.72,0.0,-86.72
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429599,181.0,0.0,96.66,0.0,-96.66,84.34,0.0,-84.34
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429600,200.0,0.0,112.83,0.0,-112.83,87.17,0.0,-87.17
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429601,168.0,0.0,101.95,0.0,-101.95,66.05,0.0,-66.05
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429602,112.0,0.0,63.96,0.0,-63.96,48.04,0.0,-48.04
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429603,58.0,0.0,40.0,0.0,-40.0,18.0,0.0,-18.0
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1429604,127.0,0.0,89.25,0.0,-89.25,37.75,0.0,-37.75
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Biskupiec,1435968,54.0,0.0,28.6,0.0,-28.6,25.4,0.0,-25.4
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Dobre Miasto,1429605,459.0,0.0,223.04,0.0,-223.04,235.96,0.0,-235.96
Województwo warmińsko-mazurskie,Powiat olsztynski,gm. Dobre Miasto,1429606,809.0,0.0,389.93,0.0,-389.93,419.07,0.0,-419.07
